결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
05년03월(4Q),"4,730","4,530","7,923","-70","-19","1,403","5,321","6.21","0.89","-22","1,130.71","11.36","","-0.75","-1.67","","67.35"
04년12월(3Q),"3,880","4,792","8,218","113","327","1,734","5,609","4.44","0.69","365","1,048.07","10.64","-12.29","1.15","28.29","457.77","71.21"
04년09월(2Q),"3,500","4,446","7,630","138","197","-263","5,222","6.10","0.67","220","1,065.42","8.39","908.03","1.45","18.92","231.61","66.17"
04년06월(1Q),"38,800","3,866","7,591","105","177","1,057","4,576","9.24","0.85","198","1,219.43","8.48","-66.73","1.15","18.43","-41.31","70.30"
04년03월(4Q),"40,150","3,827","7,115","145","80","2,220","4,533","7.18","0.89","90","1,195.41","5.27","43.85","1.66","8.63","-18.14","71.63"
03년12월(3Q),"34,900","3,621","7,428","129","59","961","4,299","6.02","0.81","66","1,212.69","2.29","-40.12","1.39","6.47","-66.35","69.25"
03년09월(2Q),"32,650","3,624","7,039","14","59","518","4,301","4.61","0.76","66","1,162.85","1.23","-87.03","0.16","6.76","-48.53","75.74"
03년06월(1Q),"31,800","3,390","6,997","316","302","915","4,039","4.12","0.79","338","1,227.90","-0.30","479.14","3.70","36.79","1,111.23","76.15"
03년03월(4Q),"20,000","3,178","6,759","101","98","","3,794","4.34","0.53","110","1,284.99","4.79","-82.45","1.22","12.77","-75.20","78.62"
02년12월(3Q),"25,300","2,969","7,262","216","174","","3,562","3.19","0.71","195","1,366.37","6.20","-51.30","2.45","24.31","-49.41","72.29"
02년09월(2Q),"26,900","2,758","6,954","106","115","","3,340","2.73","0.81","129","1,396.56","7.09","-49.04","1.29","16.92","-21.40","69.83"
02년06월(1Q),"35,800","2,687","7,018","54","25","","3,308","3.51","1.08","28","1,382.07","10.91","-90.47","0.66","3.85","-93.73","70.76"
02년03월(4Q),"51,600","2,498","6,450","573","396","","3,223","3.59","1.60","443","1,447.95","11.39","79.86","7.15","66.61","75.08","66.37"
01년12월(3Q),"32,900","2,256","6,838","443","344","","2,807","2.64","1.17","385","1,570.78","11.34","","5.36","63.35","","73.22"
01년09월(2Q),"12,500","2,090","6,493","207","147","","2,458","2.16","0.51","164","1,602.55","16.38","","2.69","29.35","","71.50"
01년06월(1Q),"18,900","1,903","6,328","572","397","","2,315","23.54","0.82","445","1,695.64","14.87","872.41","7.25","92.78","663.02","67.23"
01년03월(4Q),"6,150","1,524","5,790","319","226","","1,768","","0.35","253","2,026.45","","","4.58","64.35","","74.24"
00년12월(3Q),"5,000","1,287","6,142","-197","-253","","1,492","","0.34","-282","2,415.80","","","-2.72","-72.60","","77.30"
00년09월(2Q),"7,750","1,496","5,579","-420","-299","","1,756","","0.44","-335","1,955.55","","","-6.45","-73.10","","75.48"
00년06월(1Q),"8,750","1,779","5,509","59","52","","2,083","","0.42","58","1,590.13","","","0.88","11.71","","75.73"
00년03월(4Q),"15,000","1,779","","","","","2,122","","0.71","","1,551.36","","","","","",""
