결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
03년12월(4Q),"14,700","200","156","27","22","19","2,969","17.36","4.01","213","105.19","29.84","","17.10","45.36","1,344.15","100.00"
03년09월(3Q),"9,400","185","209","46","33","91","2,462","15.61","3.09","327","102.08","12.11","-7.01","21.86","78.71","-10.67","100.00"
03년06월(2Q),"16,600","156","70","-10","-4","-13","2,548","13.91","2.87","-39","84.97","-35.88","","-14.37","-9.93","","100.00"
03년03월(1Q),"11,200","164","149","22","19","2","2,301","7.28","2.15","184","72.88","41.64","-12.08","14.55","47.64","2.49","100.00"
02년12월(4Q),"13,000","154","121","-5","2","","2,275","8.51","2.52","15","97.99","54.52","","-4.22","3.88","-69.72","100.00"
02년09월(3Q),"14,000","158","186","49","37","","2,298","8.73","2.69","366","93.67","61.91","68.49","26.36","107.99","81.60","100.00"
02년06월(2Q),"14,550","120","110","12","12","","1,952","11.81","3.29","113","104.35","37.92","34.87","11.30","39.87","38.32","100.00"
02년03월(1Q),"18,200","113","105","25","18","","2,069","15.68","3.88","180","90.66","45.94","343.10","23.43","71.27","168.01","100.00"
01년12월(4Q),"5,380","94","78","","5","","1,238","5.95","1.92","49","97.74","","","-0.11","20.98","","100.00"
01년09월(3Q),"3,300","96","115","29","21","","1,141","4.05","1.28","202","96.18","33.98","19.21","25.33","92.62","6.41","100.00"
01년06월(2Q),"6,700","82","79","9","8","","1,106","9.09","2.67","82","111.80","","","11.56","40.63","","100.00"
01년03월(1Q),"4,030","83","72","6","7","","930","7.11","1.91","67","85.87","","","7.72","32.20","","100.00"
00년12월(4Q),"2,770","88","","","","","863","","1.45","","99.14","","","","","",""
