결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
06년06월(2Q),"57,500","61,550","57,962","1,905","-350","5,270","36,845","15.64","1.53","-209","117.04","3.22","32.40","3.29","-2.26","","24.05"
06년03월(1Q),"78,800","62,006","57,998","1,906","1,660","6,099","37,118","16.37","2.07","994","125.36","-2.66","-31.89","3.29","10.74","93.47","23.82"
05년12월(4Q),"89,300","61,626","61,821","2,111","3,122","5,261","37,576","20.51","2.32","1,890","127.77","-5.20","122.38","3.41","21.32","87.16","26.07"
05년09월(3Q),"69,900","55,490","60,183","2,799","1,569","-3,632","34,538","19.97","1.98","969","154.88","-1.54","-21.24","4.65","12.01","-48.51","26.72"
05년06월(2Q),"65,800","49,018","56,152","1,439","1,506","2,799","30,542","14.84","2.11","930","191.70","-6.86","-63.36","2.56","12.52","-69.51","24.85"
05년03월(1Q),"68,100","47,214","59,585","2,798","832","7,045","29,151","10.31","2.28","514","187.26","-0.63","-31.22","4.70","6.84","-85.78","25.11"
04년12월(4Q),"64,100","50,162","65,213","949","1,634","7,268","31,285","6.56","2.00","1,010","163.83","20.38","-51.99","1.46","13.14","","22.33"
04년09월(3Q),"66,200","49,295","61,125","3,554","3,044","4,059","30,750","7.67","2.10","1,881","175.50","24.34","91.98","5.81","26.03","35.98","25.14"
04년06월(2Q),"54,800","44,264","60,290","3,926","4,935","7,972","27,641","6.75","1.94","3,049","195.07","29.02","49.75","6.51","47.63","84.60","25.01"
04년03월(1Q),"68,700","38,610","59,964","4,069","5,847","1,089","23,859","10.26","2.81","3,613","212.18","15.97","-2.48","6.78","63.51","209.60","23.73"
03년12월(4Q),"58,600","35,046","54,175","1,977","-172","2,650","21,712","13.98","2.64","-106","221.79","17.54","368.45","3.65","-1.95","","23.50"
03년09월(3Q),"55,500","35,505","49,161","1,851","2,239","3,564","22,001","17.52","2.47","1,383","210.82","11.68","-2.61","3.77","25.91","92.74","22.79"
03년06월(2Q),"49,800","33,607","46,728","2,622","2,673","3,176","20,829","20.03","2.34","1,652","211.21","2,279.87","319.50","5.61","33.28","120.97","25.03"
03년03월(1Q),"40,100","30,655","51,705","4,172","1,889","-334","19,060","25.70","2.06","1,167","261.81","10.06","13.71","8.07","24.89","","24.42"
02년12월(4Q),"41,300","30,051","46,090","422","-1,791","","18,643","22.90","2.16","-1,107","237.18","","","0.92","-23.03","","20.07"
02년09월(3Q),"33,350","32,159","44,019","1,901","1,161","","19,951","","1.63","718","209.69","","","4.32","14.89","","22.86"
02년06월(2Q),"48,000","30,237","1,963","625","1,208","","18,763","","2.50","748","221.91","","","31.83","12.90","","34.49"
