id,company,industry,num,결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
삼성중공업_조선_03.csv,삼성중공업,조선,03,16년12월(4Q),9250,62753,23855,464,-709,-1981,18545,NA,0.44,-256,174.37,-26.12,55.08,1.94,-5.79,NA,6.16
삼성중공업_조선_03.csv,삼성중공업,조선,03,16년09월(3Q),9370,51042,27778,841,1286,-4647,23944,NA,0.35,513,222.78,14.01,NA,3.03,10.49,NA,7.41
삼성중공업_조선_03.csv,삼성중공업,조선,03,16년06월(2Q),9160,48144,27208,-2838,-2124,944,22795,NA,0.31,-732,263.48,89.01,NA,-10.43,-14.95,NA,0.7
삼성중공업_조선_03.csv,삼성중공업,조선,03,16년03월(1Q),11050,51555,25301,61,159,-9864,24035,NA,0.35,66,254.28,-3.06,-76.65,0.24,1.42,43.9,4.08
삼성중공업_조선_03.csv,삼성중공업,조선,03,15년12월(4Q),10850,42657,32287,299,-429,1186,20524,NA,0.4,-162,305.59,4.9,-70.6,0.93,-3.83,NA,4.72
삼성중공업_조선_03.csv,삼성중공업,조선,03,15년09월(3Q),12300,43674,24364,-100,-250,-4453,20914,NA,0.45,-86,318.04,-25.34,NA,-0.41,-2.02,NA,8.34
삼성중공업_조선_03.csv,삼성중공업,조선,03,15년06월(2Q),17050,43801,14395,-15481,-11550,2913,20959,NA,0.62,-4548,264.86,-53.66,NA,-107.54,-93.74,NA,-100.37
삼성중공업_조선_03.csv,삼성중공업,조선,03,15년03월(1Q),18050,55340,26099,263,109,6557,25505,8.1,0.54,46,189.08,-23.93,NA,1.01,0.84,NA,4.89
삼성중공업_조선_03.csv,삼성중공업,조선,03,14년12월(4Q),19950,55732,30778,1017,414,-8065,25647,25.98,0.6,170,207.23,-13.85,NA,3.3,3.03,NA,8.7
삼성중공업_조선_03.csv,삼성중공업,조선,03,14년09월(3Q),25250,58534,32635,1815,1724,4452,25490,91,0.76,680,194.96,-8.73,-11.76,5.56,12.05,2.38,10.04
삼성중공업_조선_03.csv,삼성중공업,조선,03,14년06월(2Q),27050,56508,31067,2623,2060,5229,24851,105.31,0.83,812,225.62,-18.21,-8.34,8.44,14.81,-4.37,12.68
삼성중공업_조선_03.csv,삼성중공업,조선,03,14년03월(1Q),31850,54710,34311,-3625,-2724,-6190,24144,104.33,1.01,-1073,226.11,-11.75,NA,-10.56,-19.26,NA,-6.61
삼성중공업_조선_03.csv,삼성중공업,조선,03,13년12월(4Q),38050,58458,35727,-178,-523,4531,25622,11.7,1.14,-206,198.11,0.94,NA,-0.5,-3.56,NA,8.5
삼성중공업_조선_03.csv,삼성중공업,조선,03,13년09월(3Q),43000,58898,35756,2057,1686,2834,25794,11.03,1.28,665,198.33,-11.9,-36.72,5.75,11.61,-39.2,11.42
삼성중공업_조선_03.csv,삼성중공업,조선,03,13년06월(2Q),35800,57330,37982,2861,2154,5192,25177,8.03,1.09,849,195.45,13.3,-0.72,7.53,15.32,11.51,12.42
삼성중공업_조선_03.csv,삼성중공업,조선,03,13년03월(1Q),34800,55109,38879,4402,3005,-6654,24302,8.01,1.1,1184,200.19,9.86,34.04,11.32,22.27,18.9,15.76
삼성중공업_조선_03.csv,삼성중공업,조선,03,12년12월(4Q),38550,52829,35395,2639,732,-12143,23409,9.41,1.26,288,214.88,7.14,28.34,7.46,5.56,-58.6,12.99
삼성중공업_조선_03.csv,삼성중공업,조선,03,12년09월(3Q),37700,52514,40587,3251,2773,-62,23285,8.14,1.24,1093,200.44,19.01,68.92,8.01,21.7,149.9,14.02
삼성중공업_조선_03.csv,삼성중공업,조선,03,12년06월(2Q),37300,49734,33523,2882,1931,-7430,22190,9.88,1.29,761,217.96,6.02,-6.02,8.6,15.83,-26.58,12.83
삼성중공업_조선_03.csv,삼성중공업,조선,03,12년03월(1Q),37750,47901,35389,3284,2527,7700,18877,9.13,1.53,996,229.05,0.66,-13.09,9.28,21.43,-15.87,13.45
삼성중공업_조선_03.csv,삼성중공업,조선,03,11년12월(4Q),27900,46440,33037,2056,1765,3230,20897,6.37,1.02,697,253.44,-8.22,-35.61,6.22,15.22,-24.87,11.47
삼성중공업_조선_03.csv,삼성중공업,조선,03,11년09월(3Q),27750,46521,34103,1925,1110,-4210,20934,5.93,1.02,437,290.12,6.2,-36.33,5.64,9.64,-61.09,10.91
삼성중공업_조선_03.csv,삼성중공업,조선,03,11년06월(2Q),47600,45609,31618,3067,2625,11429,20576,8.53,1.77,1037,269.9,5.28,5.31,9.7,23.68,9.97,15.23
삼성중공업_조선_03.csv,삼성중공업,조선,03,11년03월(1Q),39900,43269,35158,3778,3011,3949,19654,7.31,1.55,1184,308.13,5.51,31.2,10.75,28.42,24.91,15.1
삼성중공업_조선_03.csv,삼성중공업,조선,03,10년12월(4Q),41200,41325,35995,3193,2356,7342,18894,8.01,1.67,927,356.16,NA,NA,8.87,NA,NA,13.27
삼성중공업_조선_03.csv,삼성중공업,조선,03,10년09월(3Q),30150,NA,32113,3023,2852,4691,NA,NA,NA,1124,NA,NA,NA,9.41,NA,NA,13.22
삼성중공업_조선_03.csv,삼성중공업,조선,03,10년06월(2Q),23100,NA,30034,2912,2392,1834,NA,NA,NA,943,NA,NA,NA,9.7,NA,NA,13.38
삼성중공업_조선_03.csv,삼성중공업,조선,03,10년03월(1Q),26350,NA,33322,2880,2405,-3516,NA,NA,NA,948,NA,NA,NA,8.64,NA,NA,11.57
삼성중공업_조선_03.csv,삼성중공업,조선,03,09년12월(4Q),24200,28406,34676,1412,1931,-3069,13838,7.02,1.34,761,610.69,12.96,-28.19,4.07,27.95,19.38,6.76
삼성중공업_조선_03.csv,삼성중공업,조선,03,09년09월(3Q),25600,26851,36194,2664,2219,-7983,13231,7.79,1.48,875,684.61,39.4,87,7.36,34.26,22.24,9.83
삼성중공업_조선_03.csv,삼성중공업,조선,03,09년06월(2Q),29000,24962,32319,2304,1530,2952,12489,9.42,1.78,603,869.57,25.22,19.66,7.13,25.17,-9.06,9.65
삼성중공업_조선_03.csv,삼성중공업,조선,03,09년03월(1Q),25600,23682,27761,1556,1018,-23524,11987,8.11,1.64,401,1104.23,14.83,-30.42,5.61,17.36,-12.06,8.54
삼성중공업_조선_03.csv,삼성중공업,조선,03,08년12월(4Q),22600,23241,30697,1967,1617,-5243,11817,7,1.46,637,1022.33,29.09,58.19,6.41,29.06,37.33,8.74
삼성중공업_조선_03.csv,삼성중공업,조선,03,08년09월(3Q),31000,21276,25964,1424,1815,6486,11046,10.33,2.15,715,1006.14,15.96,19.79,5.49,47.25,28.28,9.12
삼성중공업_조선_03.csv,삼성중공업,조선,03,08년06월(2Q),37300,9463,25809,1926,1683,1289,6393,13.34,4.47,663,1396.45,24.15,108.59,7.46,56.89,23.77,10.87
삼성중공업_조선_03.csv,삼성중공업,조선,03,08년03월(1Q),31550,14200,24175,2237,1158,9154,7930,12,3.05,456,761.79,32.59,245.38,9.25,28.68,28.45,12.5
삼성중공업_조선_03.csv,삼성중공업,조선,03,07년12월(4Q),40200,18099,23779,1243,1178,-1274,9472,16.1,3.25,464,483.48,39.4,177.95,5.23,25.48,83.8,9.26
삼성중공업_조선_03.csv,삼성중공업,조선,03,07년09월(3Q),48650,18874,22390,1189,1415,7735,9780,21.9,3.81,558,445.87,41.09,716.36,5.31,29.28,232.53,9.02
삼성중공업_조선_03.csv,삼성중공업,조선,03,07년06월(2Q),45200,19788,20788,923,1360,3332,9239,26.4,3.75,536,386.4,30.71,284.68,4.44,26.37,323.26,8.51
삼성중공업_조선_03.csv,삼성중공업,조선,03,07년03월(1Q),25100,21454,18233,648,901,4825,8574,21.31,2.24,355,333.89,24.15,311.81,3.55,16.51,487.34,8
삼성중공업_조선_03.csv,삼성중공업,조선,03,06년12월(4Q),22300,22221,17058,447,641,4789,8882,28.12,1.92,253,304.53,11.26,31.69,2.62,11.74,129.68,5.76
삼성중공업_조선_03.csv,삼성중공업,조선,03,06년09월(3Q),23100,21437,15869,146,426,2490,8594,38.07,2.06,168,286.34,17.46,-5.56,0.92,8.04,36.27,4.81
삼성중공업_조선_03.csv,삼성중공업,조선,03,06년06월(2Q),21900,20902,15904,240,321,4127,8385,39.93,2,127,281.05,13.67,NA,1.51,6.29,63.7,5.11
삼성중공업_조선_03.csv,삼성중공업,조선,03,06년03월(1Q),17400,19967,14686,157,153,2496,8024,35.94,1.66,60,270.15,16.25,NA,1.07,3.13,NA,4.96
삼성중공업_조선_03.csv,삼성중공업,조선,03,05년12월(4Q),17750,19283,15332,340,279,2320,7774,46.45,1.75,110,254.07,15.46,NA,2.22,5.79,NA,6.15
삼성중공업_조선_03.csv,삼성중공업,조선,03,05년09월(3Q),15200,19232,13511,154,312,-235,7603,1397.16,1.53,123,258.22,16.66,NA,1.14,6.39,NA,4.51
삼성중공업_조선_03.csv,삼성중공업,조선,03,05년06월(2Q),9410,19872,13991,-175,196,1101,7867,NA,0.92,77,241.58,14.99,NA,-1.25,3.81,-53.51,2.47
삼성중공업_조선_03.csv,삼성중공업,조선,03,05년03월(1Q),9200,21326,12633,-362,-45,-979,8442,NA,0.83,-18,223.87,18.37,NA,-2.86,-0.81,NA,0.8
삼성중공업_조선_03.csv,삼성중공업,조선,03,04년12월(4Q),6460,23169,13279,-388,-442,119,9174,NA,0.54,-174,223.13,18.02,NA,-2.92,-8.07,NA,0.84
삼성중공업_조선_03.csv,삼성중공업,조선,03,04년09월(3Q),5600,20669,11581,-278,-453,1507,8175,51,0.52,-178,224.39,16.35,NA,-2.4,-8.78,NA,1.16
삼성중공업_조선_03.csv,삼성중공업,조선,03,04년06월(2Q),5180,20582,12168,355,422,5774,8112,8.39,0.49,166,218.23,24.77,-9.87,2.92,8.28,35.91,6.52
삼성중공업_조선_03.csv,삼성중공업,조선,03,04년03월(1Q),5420,20187,10673,393,147,8496,7956,9.68,0.52,58,199.21,1.12,-19.86,3.68,2.94,-73.96,7.7
삼성중공업_조선_03.csv,삼성중공업,조선,03,03년12월(4Q),6590,19864,11252,256,97,2464,7829,8.5,0.64,38,178.54,0.67,-56.6,2.27,1.9,-58.91,8.82
삼성중공업_조선_03.csv,삼성중공업,조선,03,03년09월(3Q),4430,20835,9953,305,533,3131,8211,5.23,0.41,210,169.32,-0.61,-40.32,3.06,10.55,92.54,9.19
삼성중공업_조선_03.csv,삼성중공업,조선,03,03년06월(2Q),4790,19622,9753,394,311,7686,7733,6.7,0.47,122,185.68,-9.92,-30.72,4.04,6.56,13.42,9.58
삼성중공업_조선_03.csv,삼성중공업,조선,03,03년03월(1Q),4550,18234,10554,491,565,4229,7187,6.54,0.48,223,168.37,-0.62,-6.21,4.65,12.18,102.92,9.42
삼성중공업_조선_03.csv,삼성중공업,조선,03,02년12월(4Q),4050,18889,11177,589,236,NA,7445,7.39,0.42,93,150.49,-1.13,11.46,5.27,5.07,NA,9.2
삼성중공업_조선_03.csv,삼성중공업,조선,03,02년09월(3Q),3745,18330,10015,511,277,NA,7224,10.07,0.4,109,166.58,1.48,-12.17,5.1,6.03,24.17,9.33
삼성중공업_조선_03.csv,삼성중공업,조선,03,02년06월(2Q),4400,18441,10827,569,274,NA,7268,12.78,0.46,108,158.53,5.29,72.37,5.25,6.1,34.42,9.47
삼성중공업_조선_03.csv,삼성중공업,조선,03,02년03월(1Q),6240,17449,10620,523,279,NA,6877,20.25,0.69,110,185.62,10.05,-56.11,4.92,6.44,21.45,9.04
삼성중공업_조선_03.csv,삼성중공업,조선,03,01년12월(4Q),3755,17153,11304,529,-106,NA,6760,13.27,0.43,-42,190.81,21.17,NA,4.68,-2.47,NA,8.93
삼성중공업_조선_03.csv,삼성중공업,조선,03,01년09월(3Q),3720,17263,9869,581,223,NA,6804,NA,0.42,88,214.01,17.35,-44.96,5.89,5.22,160.26,8.69
삼성중공업_조선_03.csv,삼성중공업,조선,03,01년06월(2Q),5500,16962,10283,330,204,NA,6733,NA,0.63,80,217.56,11.47,-78,3.21,4.83,14.69,7.4
삼성중공업_조선_03.csv,삼성중공업,조선,03,01년03월(1Q),5970,16793,9650,1192,229,NA,6666,NA,0.69,90,235.04,8.76,2.66,12.35,5.5,1.26,15.63
삼성중공업_조선_03.csv,삼성중공업,조선,03,00년12월(4Q),4410,16563,9329,-565,-2742,NA,6576,NA,0.51,-1081,251.38,NA,NA,-6.05,-61.14,NA,12.97
삼성중공업_조선_03.csv,삼성중공업,조선,03,00년09월(3Q),3765,19311,8410,1056,86,NA,7659,14.94,0.38,34,204.71,NA,NA,12.56,1.78,NA,18.04
삼성중공업_조선_03.csv,삼성중공업,조선,03,00년06월(2Q),5210,19225,9225,1500,178,NA,7625,NA,0.52,70,220.27,NA,NA,16.26,3.69,NA,23.11
삼성중공업_조선_03.csv,삼성중공업,조선,03,00년03월(1Q),4030,19258,8873,1161,227,NA,7638,NA,0.4,89,225.86,NA,NA,13.08,4.73,NA,19.77
삼성증권_증권_03.csv,삼성증권,증권,03,19년09월(3Q),35350,48707,2959,1198,889,-10175,54544,9.3,0.65,996,769.33,17.29,29.77,7.88,7.37,38.46,19.45
삼성증권_증권_03.csv,삼성증권,증권,03,19년06월(2Q),39100,47836,3067,1340,962,-14463,53568,11.09,0.73,1078,791.56,-1.04,1.59,8.61,8.14,-3.8,19.71
삼성증권_증권_03.csv,삼성증권,증권,03,19년03월(1Q),33300,46768,3106,1496,1172,-3709,52372,9.33,0.64,1312,756,-14.35,-16.93,6.88,10.04,-11.61,14.27
삼성증권_증권_03.csv,삼성증권,증권,03,18년12월(4Q),31500,46621,2094,538,372,-2482,52207,8.42,0.6,417,722.17,-13.13,-34.31,3.68,3.2,-38.91,14.34
삼성증권_증권_03.csv,삼성증권,증권,03,18년09월(3Q),32650,46431,2522,923,642,-11489,51994,8.15,0.63,719,733.46,-7.02,-20.19,9.61,5.56,-26.96,26.27
삼성증권_증권_03.csv,삼성증권,증권,03,18년06월(2Q),34750,45961,3100,1319,1000,-5127,51469,8.13,0.68,1120,737.6,30.85,49.78,11.29,8.83,49.52,26.53
삼성증권_증권_03.csv,삼성증권,증권,03,18년03월(1Q),39350,44626,3626,1801,1326,3896,49973,10.09,0.79,1485,800.72,66.49,141.25,13.84,11.96,115.16,27.87
삼성증권_증권_03.csv,삼성증권,증권,03,17년12월(4Q),36600,44116,2410,819,611,4396,49380,11.75,0.74,683,760.19,48.03,408.89,7.02,5.57,112.5,20.65
삼성증권_증권_03.csv,삼성증권,증권,03,17년09월(3Q),34550,43410,2713,1157,874,-12956,48620,12.39,0.71,985,756.97,32.02,76.98,11.12,8.18,56.14,26.07
삼성증권_증권_03.csv,삼성증권,증권,03,17년06월(2Q),41300,42538,2369,881,667,-10318,47636,17.12,0.87,749,732.52,7.65,29.53,10.82,6.36,13.21,29.11
삼성증권_증권_03.csv,삼성증권,증권,03,17년03월(1Q),33650,41684,2178,747,558,10988,46679,14.59,0.72,690,708.21,5.81,19.98,5.1,5.59,17.88,14.88
삼성증권_증권_03.csv,삼성증권,증권,03,16년12월(4Q),31700,38270,1628,161,255,9424,48298,13.98,0.64,321,768.31,-13.97,-47.41,1.87,2.78,15.01,18.92
삼성증권_증권_03.csv,삼성증권,증권,03,16년09월(3Q),34600,34974,2055,654,500,3532,49012,15.56,0.68,631,851.14,0.9,9.34,6.09,5.74,10.77,19.14
삼성증권_증권_03.csv,삼성증권,증권,03,16년06월(2Q),35300,34732,2200,680,524,-2206,48706,16.34,0.7,662,881.93,-35.35,-60.98,7.19,6.1,-57.87,23.26
삼성증권_증권_03.csv,삼성증권,증권,03,16년03월(1Q),39950,34036,2059,622,464,3919,47828,12.9,0.81,585,864.16,-21.6,-44.47,4.02,5.36,-44.35,13.3
삼성증권_증권_03.csv,삼성증권,증권,03,15년12월(4Q),41750,35238,1893,306,221,4129,48352,11.67,0.84,279,779.57,1.81,-35.27,5.74,2.48,-39.99,35.5
삼성증권_증권_03.csv,삼성증권,증권,03,15년09월(3Q),45450,36286,2037,598,451,3583,48449,12.05,0.91,569,756.84,-5.33,-20.25,4.19,5.01,-70.52,14.26
삼성증권_증권_03.csv,삼성증권,증권,03,15년06월(2Q),54600,35741,3404,1742,1245,-16909,47763,10.55,1.11,1571,802.71,89,NA,21.1,14.18,NA,41.23
삼성증권_증권_03.csv,삼성증권,증권,03,15년03월(1Q),52000,34462,2626,1120,833,-4975,46147,14.7,1.09,1052,718.18,40.11,132.2,9.71,9.7,103.29,22.76
삼성증권_증권_03.csv,삼성증권,증권,03,14년12월(4Q),44550,34268,1859,473,369,-10407,45551,14.92,0.95,465,652.14,70.31,NA,5.73,4.26,NA,22.52
삼성증권_증권_03.csv,삼성증권,증권,03,14년09월(3Q),44100,35024,2151,750,1530,-6752,45534,18.5,0.94,1931,561.63,5.46,198.45,8.91,17.93,911.69,25.55
삼성증권_증권_03.csv,삼성증권,증권,03,14년06월(2Q),44300,34012,1801,-35,18,-6336,43320,74.18,0.99,-18,534.25,16.72,NA,-0.48,-0.17,NA,24.75
삼성증권_증권_03.csv,삼성증권,증권,03,14년03월(1Q),39050,34935,1874,483,449,8323,43694,57.68,0.87,517,484.62,-1.91,213.33,6.82,4.93,774.08,26.5
삼성증권_증권_03.csv,삼성증권,증권,03,13년12월(4Q),44050,34372,1092,-298,-70,-4481,42932,48.23,1,-118,497.46,-56.91,NA,-5.31,-1.13,NA,19.45
삼성증권_증권_03.csv,삼성증권,증권,03,13년09월(2Q),47050,34494,1543,140,210,-13749,43111,38.2,1.06,198,508.55,-45.57,-84.39,3.07,1.9,-73.49,33.81
삼성증권_증권_03.csv,삼성증권,증권,03,13년06월(1Q),46100,34534,1910,154,100,8149,42970,25.65,1.04,59,466.86,-15.87,-63.29,1.4,0.56,-84.5,17.38
삼성증권_증권_03.csv,삼성증권,증권,03,13년03월(4Q),54200,34825,2533,807,641,-9353,43526,25.45,1.21,747,459.4,-21.37,-21.28,13.3,7.15,2.45,41.74
삼성증권_증권_03.csv,삼성증권,증권,03,12년12월(3Q),53400,34134,2040,251,170,-5070,42713,25.29,1.21,191,419.44,-16.78,64.13,4.32,1.84,379.41,35.11
삼성증권_증권_03.csv,삼성증권,증권,03,12년09월(2Q),52400,34244,2835,898,648,6996,42872,26.36,1.19,747,434.29,-5.98,14.2,11.04,7.25,13.2,34.85
삼성증권_증권_03.csv,삼성증권,증권,03,12년06월(1Q),48950,33668,2271,420,348,-1526,42214,26.13,1.12,382,403.43,-27.81,-55.62,5.6,3.73,-58.11,30.31
삼성증권_증권_03.csv,삼성증권,증권,03,12년03월(4Q),56800,33804,3221,1025,620,-812,42334,23.61,1.3,729,396.11,2.4,30,54.79,7.22,17.7,172.23
삼성증권_증권_03.csv,삼성증권,증권,03,11년12월(3Q),49400,32824,2451,153,79,402,41160,21.71,1.16,40,396.9,-17.78,-84.48,3,0.4,-95.45,48.01
삼성증권_증권_03.csv,삼성증권,증권,03,11년09월(2Q),52000,28731,3015,786,535,-7684,40487,16.08,1.22,660,501.22,16.79,-1.82,6.17,6.81,-17.78,23.67
삼성증권_증권_03.csv,삼성증권,증권,03,11년06월(1Q),79000,28399,3146,945,690,1394,40137,23.35,1.87,911,485.31,20.06,13.72,12.42,9.43,83.3,41.34
삼성증권_증권_03.csv,삼성증권,증권,03,11년03월(4Q),80600,28517,3146,788,482,-5205,40252,27.35,1.9,619,449.69,NA,NA,13.71,NA,NA,54.72
삼성증권_증권_03.csv,삼성증권,증권,03,10년12월(3Q),88100,NA,2981,986,671,1053,NA,NA,NA,876,NA,NA,NA,15.03,NA,NA,45.45
삼성증권_증권_03.csv,삼성증권,증권,03,10년09월(2Q),64900,NA,2581,801,612,-1776,NA,NA,NA,802,NA,NA,NA,10.94,NA,NA,35.25
삼성증권_증권_03.csv,삼성증권,증권,03,10년06월(1Q),54600,NA,2620,831,395,9843,NA,NA,NA,497,NA,NA,NA,10.77,NA,NA,33.94
삼성증권_증권_03.csv,삼성증권,증권,03,10년03월(4Q),61000,25987,2544,1051,762,1281,38424,16.64,1.51,1080,406.97,20.06,-1,25.54,11.84,-15.3,61.79
삼성증권_증권_03.csv,삼성증권,증권,03,09년12월(3Q),63200,25498,1798,471,318,6703,37741,16.32,1.59,450,358.06,-2.02,14.54,7.56,5.01,-5.16,28.86
삼성증권_증권_03.csv,삼성증권,증권,03,09년09월(2Q),68700,25194,2074,719,575,17,37319,17.62,1.75,815,419.95,43.92,146.9,9.37,9.27,93.59,27.05
삼성증권_증권_03.csv,삼성증권,증권,03,09년06월(1Q),67800,24436,2242,914,798,-6677,36251,19.47,1.77,1131,411.24,4.19,-2.64,11.97,13.2,4.29,29.38
삼성증권_증권_03.csv,삼성증권,증권,03,09년03월(4Q),57800,23937,2119,1062,900,14218,35545,16.84,1.54,1275,383.31,-6.1,-2.52,37.02,15.45,-1.25,73.86
삼성증권_증권_03.csv,삼성증권,증권,03,08년12월(3Q),62000,22655,1835,411,335,-4131,33728,17.97,1.74,475,369.73,-19.85,-54.81,4.26,5.95,-55.7,19
삼성증권_증권_03.csv,삼성증권,증권,03,08년09월(2Q),72500,22406,1441,291,297,-424,33380,17.77,2.06,421,360.75,-39.55,-75.07,6.17,5.29,-68.75,30.57
삼성증권_증권_03.csv,삼성증권,증권,03,08년06월(1Q),65300,22496,2152,939,765,1345,33507,12.91,1.85,1084,336.99,-13.56,-24.67,16.75,13.54,-20.63,38.4
삼성증권_증권_03.csv,삼성증권,증권,03,08년03월(4Q),72800,22712,2256,1089,911,-5093,33815,13.6,2.04,1291,312.28,33.1,70.03,48.34,16.43,40.04,100.11
삼성증권_증권_03.csv,삼성증권,증권,03,07년12월(3Q),90800,21647,2290,910,756,13675,32307,18.29,2.66,1072,334.15,50.22,91.75,18.53,14.1,130.98,46.6
삼성증권_증권_03.csv,삼성증권,증권,03,07년09월(2Q),83000,21257,2384,1168,951,-2153,31766,19.2,2.48,1348,373.42,73.97,148.83,23.45,18.66,122.28,47.87
삼성증권_증권_03.csv,삼성증권,증권,03,07년06월(1Q),74300,19503,2490,1246,964,-6428,29294,20.98,2.41,1366,421.43,49.42,60.86,23.91,19.8,51.42,47.78
삼성증권_증권_03.csv,삼성증권,증권,03,07년03월(4Q),51200,19444,1695,641,651,-4883,28482,16.77,1.7,922,309.59,-5.16,-17.48,63.83,13.41,-38.27,168.88
삼성증권_증권_03.csv,삼성증권,증권,03,06년12월(3Q),50700,19375,1524,475,327,-5611,27656,13.87,1.74,464,268.81,-22.08,-37.82,14.71,6.82,-5.74,47.23
삼성증권_증권_03.csv,삼성증권,증권,03,06년09월(2Q),53800,19049,1370,469,428,7750,27195,14.6,1.88,606,279.33,-26.81,-36.52,12.53,9.13,-26.62,36.59
삼성증권_증권_03.csv,삼성증권,증권,03,06년06월(1Q),51100,18432,1666,775,637,-2951,26326,13.04,1.84,902,301.6,31.09,160.17,18.24,13.68,194.87,39.24
삼성증권_증권_03.csv,삼성증권,증권,03,06년03월(4Q),52000,18789,1788,777,1054,1545,26843,15.81,1.84,1494,273.27,53.38,670.85,30.8,23.13,NA,70.91
삼성증권_증권_03.csv,삼성증권,증권,03,05년12월(3Q),62100,17677,1956,764,347,-1635,25277,37.39,2.33,492,328.33,28.51,1353.11,16.85,7.98,NA,43.16
삼성증권_증권_03.csv,삼성증권,증권,03,05년09월(2Q),44000,17146,1873,739,583,-2207,24564,41.74,1.7,826,345.28,66.25,944.35,14.88,13.89,1276.81,37.7
삼성증권_증권_03.csv,삼성증권,증권,03,05년06월(1Q),27800,16423,1271,298,216,5852,23544,112.94,1.12,306,288.59,-21.67,-39.02,10.88,5.25,-40.87,46.44
삼성증권_증권_03.csv,삼성증권,증권,03,05년03월(4Q),25500,16457,1165,101,-35,-4178,23593,54.35,1.02,-49,281.13,-3.61,NA,6.28,-0.85,NA,72.66
삼성증권_증권_03.csv,삼성증권,증권,03,04년12월(3Q),25100,16458,1522,53,-59,-3086,23594,25.46,1.01,-83,263.98,-1.41,-87.51,1.98,-1.42,NA,57.33
삼성증권_증권_03.csv,삼성증권,증권,03,04년09월(2Q),19550,16598,1126,71,42,2729,23793,12.4,0.78,60,256.51,-29.39,-83.17,2.85,1.02,-86.76,45.35
삼성증권_증권_03.csv,삼성증권,증권,03,04년06월(1Q),18950,16555,1623,488,365,2354,23732,9.52,0.76,518,299.12,-3.84,9.11,14.96,8.78,NA,49.73
삼성증권_증권_03.csv,삼성증권,증권,03,04년03월(4Q),26150,16721,1209,-11,311,2822,23968,18.09,1.03,441,262.29,38.88,NA,-0.64,7.45,NA,70.35
삼성증권_증권_03.csv,삼성증권,증권,03,03년12월(3Q),25500,16664,1544,421,336,1122,23887,55.69,1.01,477,280.14,-9.99,33.32,12.92,8.16,69.64,47.42
삼성증권_증권_03.csv,삼성증권,증권,03,03년09월(2Q),23500,16301,1595,420,320,161,23439,96.25,0.95,453,256.3,4.39,60.35,15.13,7.93,21.46,57.39
삼성증권_증권_03.csv,삼성증권,증권,03,03년06월(1Q),28950,15954,1687,447,NA,3143,22948,185.66,1.2,NA,249.78,-8.5,-32.94,17.83,NA,-100,67.22
삼성증권_증권_03.csv,삼성증권,증권,03,03년03월(4Q),21550,15993,871,-465,-360,NA,22703,24.37,0.9,-510,216.5,23.66,NA,-25.36,-8.91,NA,47.46
삼성증권_증권_03.csv,삼성증권,증권,03,02년12월(3Q),28650,16301,1715,315,198,NA,23181,32.1,1.17,281,198.29,2.83,-46.97,15.06,4.88,-53.04,81.9
삼성증권_증권_03.csv,삼성증권,증권,03,02년09월(2Q),29800,16102,1528,262,263,NA,22915,23.94,1.23,373,178.03,10.88,-11.41,12.74,6.58,3188.33,74.25
삼성증권_증권_03.csv,삼성증권,증권,03,02년06월(1Q),34400,15827,1844,667,474,NA,22524,40.34,1.45,658,233.01,-0.38,-11.35,25.8,12.16,12.86,71.33
삼성증권_증권_03.csv,삼성증권,증권,03,02년03월(4Q),53700,15378,704,-500,-349,NA,21854,64.75,2.33,-479,232.9,-68.54,NA,-15.25,-8.98,NA,21.49
삼성증권_증권_03.csv,삼성증권,증권,03,01년12월(3Q),47850,15733,1668,595,436,NA,22341,21.88,2.03,598,203.86,3.62,-21.19,18.07,11.25,-24.66,50.66
삼성증권_증권_03.csv,삼성증권,증권,03,01년09월(2Q),28450,15287,1378,296,8,NA,21729,11.75,1.24,11,167.34,20.84,51.64,15.19,0.22,NA,70.71
삼성증권_증권_03.csv,삼성증권,증권,03,01년06월(1Q),37000,15264,1851,753,478,NA,27158,18.04,1.29,583,185.4,-3.34,-6.13,31.91,12.74,-37.82,78.48
삼성증권_증권_03.csv,삼성증권,증권,03,01년03월(4Q),30000,14781,2238,1171,687,NA,21017,12.37,1.35,748,154.8,NA,NA,40.16,19.8,NA,76.73
삼성증권_증권_03.csv,삼성증권,증권,03,00년12월(3Q),23200,12981,1610,755,689,NA,19920,14.46,1.1,794,201.74,NA,NA,27.67,19.01,NA,59
삼성증권_증권_03.csv,삼성증권,증권,03,00년09월(2Q),22550,16018,1140,195,-222,NA,19036,NA,1.12,-263,148.87,NA,NA,6.37,-5.5,NA,37.21
삼성증권_증권_03.csv,삼성증권,증권,03,00년06월(1Q),24500,16239,1915,802,789,NA,19299,NA,1.2,937,200.55,NA,NA,23.14,19.91,NA,55.27
삼성증권_증권_03.csv,삼성증권,증권,03,00년03월(4Q),26500,15449,NA,NA,NA,NA,18360,NA,1.37,NA,275.88,NA,NA,NA,NA,NA,NA
삼성화재_손보_01.csv,삼성화재,손보,01,19년09월(3Q),223000,145021,49447,2270,1684,1617,315693,14.83,0.71,3319,487.87,5.16,-30.02,3.83,4.75,-29.89,71.57
