year,company,industry,결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익
13,한국콜마홀딩스,화장품,13년06월(1Q),12300,1886,491,71,55,54,10612,1.16,48.83,143.37,14.39,9.42,23.81
13,한국콜마홀딩스,화장품,13년03월(4Q),16650,1842,441,59.3333333333333,42.3333333333333,44.6666666666667,10424,1.6,44.88,121.48,13.4366666666667,6.71666666666667,25.39
12,한국콜마홀딩스,화장품,12년12월(3Q),15150,1543,13,-3,27,-58,9452,1.6,16.24,358.39,-19.94,10.82,41.12
12,한국콜마홀딩스,화장품,12년09월(2Q),14800,429,3,-5,70,76,1560,4.9,516.38,-3.03,-182.28,33.58,100
12,한국콜마홀딩스,화장품,12년06월(1Q),11350,1247,5,-4,36,26,4393,1.34,101.89,-99.37,-92.38,11.73,-92.38
12,한국콜마홀딩스,화장품,12년03월(4Q),8960,1393,7,-4,44.3333333333333,14.6666666666667,4628,1,112.14,85.33,-98.2,18.71,16.2466666666667
19,한샘,가구,19년12월(4Q),62200,6133,4345,217,222,524,31969,1.95,96.09,-11.13,4.98,15.18,28.38
19,한샘,가구,19년09월(3Q),60000,5777,4105,71,43,-486,30980,1.94,78.61,-8.04,1.74,2.99,24.6
19,한샘,가구,19년06월(2Q),73300,5716,4109,84,46,178,30719,2.39,91.75,-18.67,2.06,3.26,29.04
19,한샘,가구,19년03월(1Q),91800,5666,4425,185,116,578,30506,3.01,98.89,-9.32,4.19,8.11,29.36
18,한샘,가구,18년12월(4Q),67400,5745,4889,197,446,-542,30841,2.19,63.66,-0.22,4.02,32.28,26.58
18,한샘,가구,18년09월(3Q),76600,5323,4463,102,98,358,29050,2.64,81.47,-19.74,2.29,7.43,26.03
18,한샘,가구,18년06월(2Q),105000,5242,5052,174,169,212,28705,3.66,79.62,0.37,3.44,13.14,27.08
18,한샘,가구,18년03월(1Q),154500,5065,4880,87,186,609,27952,5.53,102.68,-4.89,1.79,14.66,26.4
17,한샘,가구,17년12월(4Q),180000,5076,4900,346,183,-186,28000,6.43,92.21,-12.12,7.06,14.6,27.28
17,한샘,가구,17년09월(3Q),151500,4984,5561,398,271,614,27607,5.49,105.48,12.63,7.16,22.43,29.94
17,한샘,가구,17년06월(2Q),184000,4696,5033,271,197,144,26385,6.97,102.65,11.28,5.39,16.59,28.75
17,한샘,가구,17년03월(1Q),220000,4818,5131,390,307,91,25416,8.66,79.07,19.07,7.61,24.03,29.9
16,한샘,가구,16년12월(4Q),199000,5415,5576,560,434,622,25206,7.89,66.09,19.25,10.04,33.46,31.17
16,한샘,가구,16년09월(3Q),176000,4965,4937,422,342,359,23292,7.56,67.27,12.56,8.55,28.43,30.82
16,한샘,가구,16년06월(2Q),159000,4658,4523,310,258,253,21988,7.23,69.83,6.6,6.86,22.76,30.19
16,한샘,가구,16년03월(1Q),223500,4404,4309,303,242,306,20910,10.69,79.51,13.39,7.04,22.07,31.62
15,한샘,가구,15년12월(4Q),231500,4352,4676,412,322,514,20688,11.19,76.67,23.74,8.81,30.64,29.25
15,한샘,가구,15년09월(3Q),285500,4065,4386,348,287,254,19464,14.67,81.28,32.17,7.94,29.35,32.53
15,한샘,가구,15년06월(2Q),281000,3764,4243,417,314,503,18186,15.45,84.4,33.26,9.82,34.83,31.03
15,한샘,가구,15년03월(1Q),184500,3446,3800,291,223,769,16835,10.96,90.96,28,7.65,26.2,30.08
14,한샘,가구,14년12월(4Q),114500,3380,3779,326,262,-99,16557,6.92,60.93,24.43,8.63,32.23,31.28
14,한샘,가구,14년09월(3Q),114500,3127,3319,282,219,137,15481,7.4,83.93,27.95,8.49,29.01,30.75
14,한샘,가구,14년06월(2Q),77800,2898,3184,272,217,185,14508,5.36,86.73,29.25,8.53,31.09,30.85
14,한샘,가구,14년03월(1Q),70000,2684,2969,224,169,276,13599,5.15,100.99,50.28,7.56,25.44,30.12
13,한샘,가구,13년12월(4Q),50300,2643,3037,254,190,237,13424,3.75,91.54,46.13,8.35,29.82,27.28
13,한샘,가구,13년09월(3Q),42900,2452,2594,171,136,-354,12623,3.4,93.28,33.32,6.61,22.74,30.13
13,한샘,가구,13년06월(2Q),30650,2323,2463,205,152,437,12062,2.54,102.74,27.61,8.32,27.07,32.04
13,한샘,가구,13년03월(1Q),21600,2183,1976,168,136,527,11491,1.88,99.43,5.18,8.51,25.06,33.35
12,한샘,가구,12년12월(4Q),18550,2149,2078,139,122,-218,11346,1.63,75.35,9.97333333333333,6.68,15.1033333333333,30.81
12,한샘,가구,12년09월(3Q),18500,2013,1781,74,59,210,10777,1.72,91.9,11.62,4.17,11.5,30.74
12,한샘,가구,12년06월(2Q),18450,2082,1832,108,90,-6,8845,2.09,79.56,8.31,5.91,17.76,31.94
12,한샘,가구,12년03월(1Q),22150,1995,1775,96,81,210,10142,2.18,96.94,9.99,5.41,16.05,30.24
19,한화생명,생보,19년09월(3Q),2380,130495,38856,882,730,16580,14674,0.16,959.78,3.62,1.29,2.31,41.19
19,한화생명,생보,19년06월(2Q),3275,122539,38924,563,655,-4909,13785,0.24,1011.12,4.38,0.87,2.61,41.93
19,한화생명,생보,19년03월(1Q),4000,118198,38451,377,232,-6827,13351,0.3,1039.34,3.47,0.61,0.73,46.55
18,한화생명,생보,18년12월(4Q),4220,114297,37306,-92,-5,12382,12931,0.33,1055.63,2.03,-0.18,1.85,55.98
18,한화생명,생보,18년09월(3Q),5290,115222,37498,2208,1441,-11288,13006,0.41,1035.59,1,3.71,4.63,43.13
18,한화생명,생보,18년06월(2Q),5300,112567,37292,2294,1701,9417,12946,0.41,1047.08,0.6,3.48,5.62,38.29
18,한화생명,생보,18년03월(1Q),6190,101406,37162,2092,1329,5918,11709,0.53,1146.52,-4.07,3.55,4.74,46.66
17,한화생명,생보,17년12월(4Q),6910,102381,36563,27,-675,6270,11831,0.58,1130.64,-1.81,0.05,-3.12,41.3
17,한화생명,생보,17년09월(3Q),6850,103884,37129,2652,2014,14221,12165,0.56,1104.33,-0.26,4.17,7.13,37.8
17,한화생명,생보,17년06월(2Q),6960,104113,37069,4038,2888,6060,12205,0.57,1088.2,54.18,6.52,10.86,38.73
17,한화생명,생보,17년03월(1Q),6040,95370,38740,2817,2660,6636,11259,0.54,1165.34,20.47,3.7,10.84,32.36
16,한화생명,생보,16년12월(4Q),6530,91592,37237,-1345,-672,5802,10884,0.6,1203.41,24.16,-2.55,-3.71,38.34
16,한화생명,생보,16년09월(3Q),5760,111118,37227,2928,2172,9789,13033,0.44,973.98,49.17,4.59,7.29,35.81
16,한화생명,생보,16년06월(2Q),5790,109060,24043,1802,5558,5457,12833,0.45,979.62,0.68,4.54,22.9,29.82
16,한화생명,생보,16년03월(1Q),6700,91955,32158,1825,1394,19830,11651,0.58,1014.23,34.43,3.62,6.26,25.66
15,한화생명,생보,15년12월(4Q),7390,86428,29992,-329,-122,26772,11014,0.67,1051.6,28.85,-0.76,-0.54,25.99
15,한화생명,생보,15년09월(3Q),8160,93823,24956,963,1209,14432,11267,0.72,946,9.3,2.12,5.31,25.94
15,한화생명,생보,15년06월(2Q),7930,88554,23881,3181,2528,22049,10660,0.74,979.31,2.83,7.78,11.18,27.73
15,한화생명,생보,15년03월(1Q),7370,92440,23921,2051,1684,18817,11107,0.66,926.96,6.62,5.19,7.53,28.5
14,한화생명,생보,14년12월(4Q),8290,86522,23276,255,85,9427,10348,0.8,964.78,5.05,0.69,0.42,24.62
14,한화생명,생보,14년09월(3Q),7100,76191,22832,1695,1730,10988,8992,0.79,1055.91,-20.52,4.48,9.27,30.09
14,한화생명,생보,14년06월(2Q),6460,73217,23223,1622,1299,2289,8650,0.75,1074.23,7.06,4.21,7.24,25.57
14,한화생명,생보,14년03월(1Q),6980,70487,22436,1272,938,7073,8335,0.84,1090.9,10.68,3.63,5.35,31.24
13,한화생명,생보,13년12월(4Q),7590,69865,22157,1581,1067,20049,8264,0.92,1079.02,-21.21,4.75,6.15,29.11
13,한화생명,생보,13년09월(2Q),6950,69138,21693,1963,1577,9208,8180,0.85,1062.81,-15.57,5.32,9.23,25.08
13,한화생명,생보,13년06월(1Q),6580,67601,20271,1335,907,18028,8003,0.82,1061.7,15.75,3.88,5.25,24.94
13,한화생명,생보,13년03월(4Q),6830,70490,28121,944,730,9602,8335,0.82,1004.76,43.51,2.41,4.19,22.18
12,한화생명,생보,12년12월(3Q),7760,68841,28727,1555,1047,13440,8145,0.95,994.05,69.45,3.8,6.1,22.57
12,한화생명,생보,12년09월(2Q),7720,68405,25693,2365,1826,19033,8096,0.95,963.4,50.88,6.27,10.95,25.57
12,한화생명,생보,12년06월(1Q),6430,64932,17512,1683,1531,18240,7696,0.84,983.02,5.84,5.95,9.41,29.88
12,한화생명,생보,12년03월(4Q),7490,65171,19595,2327,1615,-13,7724,0.97,960.38,16.97,7.92,9.97,31.98
19,현대건설,건설,19년12월(4Q),42300,87150,46315,1702,69,880,59778,0.71,109.15,3.7,3.68,-0.43,9.83
19,현대건설,건설,19년09월(3Q),46300,88871,40878,2392,2182,-3490,60983,0.76,106.39,-8.88,5.85,9.81,10.18
19,현대건설,건설,19년06월(2Q),53600,86098,46819,2451,1922,7627,59041,0.91,113.93,10.42,5.23,8.91,9.93
19,현대건설,건설,19년03월(1Q),53400,84374,38777,2052,1560,-228,57514,0.93,118.61,9.6,5.29,6.68,10.05
18,현대건설,건설,18년12월(4Q),54600,82919,44663,1627,669,-317,56293,0.97,117.74,3.95,3.64,3.88,8.15
18,현대건설,건설,18년09월(3Q),67500,84007,44863,2379,1267,930,57237,1.18,116.42,5.73,5.3,4.47,9.85
18,현대건설,건설,18년06월(2Q),57500,83518,42401,2209,2017,757,57224,1,117.29,0.76,5.21,9.45,10.34
18,현대건설,건설,18년03월(1Q),43700,81230,35382,2185,1402,1124,55541,0.79,123.9,-14.53,6.17,6.35,11.79
17,현대건설,건설,17년12월(4Q),36300,84729,42965,1946,11,5762,58029,0.63,117.54,-19.9,4.53,-1.36,9.84
17,현대건설,건설,17년09월(3Q),38350,84065,42431,2811,1111,-5339,58179,0.66,123,-5.01,6.62,3.55,10.3
17,현대건설,건설,17년06월(2Q),46050,82274,42081,2664,2047,2470,57358,0.8,130.52,-10.59,6.33,8.92,10.84
17,현대건설,건설,17년03월(1Q),49500,79679,41395,2440,547,2251,55501,0.89,140.6,-3.46,5.9,1.69,11.18
16,현대건설,건설,16년12월(4Q),42800,81246,53638,3746,3152,6650,56786,0.75,144.61,-6.93,6.98,16.31,10.73
16,현대건설,건설,16년09월(3Q),39250,77283,44669,2807,1401,1821,53649,0.73,148.34,-5.19,6.28,6.77,10.23
16,현대건설,건설,16년06월(2Q),33350,77100,47064,2965,1894,4389,53888,0.62,154.6,-2.27,6.3,10.75,11.35
16,현대건설,건설,16년03월(1Q),42150,75189,42879,2072,869,-1994,52523,0.8,155.32,8.74,4.83,4.17,8.46
15,현대건설,건설,15년12월(4Q),28550,73906,57630,3700,2450,4859,51324,0.56,161.82,14.71,6.42,8.64,10.17
15,현대건설,건설,15년09월(3Q),34200,72767,47114,2644,1630,4127,51158,0.67,171.27,10.62,5.61,7.48,8.54
15,현대건설,건설,15년06월(2Q),41050,70870,48155,2543,1441,245,49838,0.82,170.79,2.4,5.28,7.61,8.24
15,현대건설,건설,15년03월(1Q),50400,69358,39432,2007,1117,-3271,48898,1.03,166.04,19.83,5.09,6.53,8.6
14,현대건설,건설,14년12월(4Q),42100,67873,50239,1313,684,5392,47477,0.89,168.8,26.06,2.61,1.87,5.75
14,현대건설,건설,14년09월(3Q),60300,67848,42592,2307,1351,5416,47658,1.27,163.18,20.49,5.42,6.8,8.48
14,현대건설,건설,14년06월(2Q),57600,66146,47029,2796,1569,-2583,46531,1.24,159.29,35.5,5.94,8.75,9.95
14,현대건설,건설,14년03월(1Q),56000,52739,32906,1877,1189,-3964,44339,1.26,182.39,15.01,5.7,8.73,8.91
13,현대건설,건설,13년12월(4Q),60700,51342,39852,1188,506,9244,43270,1.4,185.66,-3.24,2.98,3.06,5.81
13,현대건설,건설,13년09월(3Q),61800,51584,35349,2061,1692,-6026,43598,1.42,174.12,6.5,5.83,12.8,8.74
13,현대건설,건설,13년06월(2Q),55900,49471,34707,2007,1299,1260,42291,1.32,174.7,9.1,5.78,9.78,8.88
13,현대건설,건설,13년03월(1Q),66900,48230,28612,1786,1497,-3303,41246,1.62,166.08,5.75,6.24,11.99,9.47
12,현대건설,건설,12년12월(4Q),70000,47559,41186,2366,1515,2950,40811,1.72,168.02,8.3,5.75,11.72,9
12,현대건설,건설,12년09월(3Q),67500,47047,33193,2197,1722,5277,40488,1.67,167.44,12.07,6.62,14.1,10.83
12,현대건설,건설,12년06월(2Q),65000,45456,31813,1575,1184,-3178,39188,1.66,169.2,10.85,4.95,9.68,8.63
12,현대건설,건설,12년03월(1Q),80800,44731,27056,1466,1248,-4768,38641,2.09,174.06,18.38,5.42,10.87,9.02
19,현대로템,기계,19년09월(3Q),19500,9350,6372,-966,-1175,-2520,10301,1.89,332.25,5.15,-15.16,-50.19,-6.36
19,현대로템,기계,19년06월(2Q),21050,10541,6319,-383,-572,1360,11694,1.8,283.37,1.22,-6.06,-22.33,0.64
19,현대로템,기계,19년03월(1Q),23250,11117,5902,11,74,-1035,12370,1.88,268.63,12.53,0.19,2.95,7.13
18,현대로템,기계,18년12월(4Q),27850,11080,6571,-2129,-2443,980,12282,2.27,261.21,-12.69,-32.4,-83.67,-21.8
18,현대로템,기계,18년09월(3Q),30500,13464,6061,-65,-548,198,15063,2.02,189.1,-7.14,-1.07,-15.8,4.62
18,현대로템,기계,18년06월(2Q),28050,13972,6242,180,31,-1216,15640,1.79,172.91,-6.69,2.89,1.38,10.09
18,현대로템,기계,18년03월(1Q),15800,13936,5245,51,-119,-104,15582,1.01,183.34,-19.48,0.98,-3.24,6.98
17,현대로템,기계,17년12월(4Q),18750,14183,7526,-235,-637,1738,15811,1.19,187.94,-12.05,-3.12,-18.52,2.35
17,현대로템,기계,17년09월(3Q),17700,14817,6527,188,98,-1893,16558,1.07,168.69,-4.37,2.87,2.88,9.64
17,현대로템,기계,17년06월(2Q),20650,14714,6690,153,28,3506,16433,1.26,178.71,-7.4,2.29,0.52,5.33
17,현대로템,기계,17년03월(1Q),20950,14687,6514,348,49,-1159,16412,1.28,177.78,-10.04,5.35,1.27,10.13
16,현대로템,기계,16년12월(4Q),18150,14672,8557,289,155,1680,16376,1.11,204.88,9.72,3.37,4.63,13.67
16,현대로템,기계,16년09월(3Q),20600,14399,6825,76,-166,354,16049,1.28,202.43,-19.53,1.11,-5.13,4.14
16,현대로템,기계,16년06월(2Q),17850,14573,7225,390,227,483,16265,1.1,215.97,-22.31,5.39,6.58,10.83
16,현대로템,기계,16년03월(1Q),17350,14343,7241,308,16,3595,15996,1.08,229.43,-3.58,4.26,0.27,8.87
15,현대로템,기계,15년12월(4Q),14650,14377,7799,-2112,-2352,792,15985,0.92,250.84,-17.15,-27.08,-63.81,-25.39
15,현대로템,기계,15년09월(3Q),17200,16748,8482,313,-369,-2231,18780,0.92,201.3,7.15,3.69,-9.19,9.49
15,현대로템,기계,15년06월(2Q),20250,17046,9300,-1,-26,-1428,19131,1.06,196.29,22.4,-0.01,-0.84,8.1
15,현대로템,기계,15년03월(1Q),19100,17070,7511,-129,-297,-2778,19168,1,172.75,7.54,-1.72,-7.31,4.02
14,현대로템,기계,14년12월(4Q),19950,17387,9413,-324,-502,560,19541,1.02,153.11,-4.31,-3.44,-11.8,5.02
14,현대로템,기계,14년09월(3Q),21450,18137,7916,131,-21,-155,20425,1.05,143.63,-5.95,1.65,-0.61,7.29
14,현대로템,기계,14년06월(2Q),26350,18156,7598,58,265,-174,20453,1.29,149.83,-2.69,0.76,6,5.92
14,현대로템,기계,14년03월(1Q),29800,17897,6984,201,107,-2119,20154,1.48,155.35,0.75,2.88,2.37,8.7
13,현대로템,기계,13년12월(4Q),28800,17895,9838,366,346,2647,20159,1.43,138.88,5.12,3.72,9.58,8.36
19,현대리바트,가구,19년09월(3Q),13700,4605,2990,69,57,285,22589,0.61,56.89,-11.63,2.3,4.99,17.66
19,현대리바트,가구,19년06월(2Q),17350,4548,3022,60,48,150,22309,0.78,51.56,-11.08,1.98,4.28,17.28
19,현대리바트,가구,19년03월(1Q),20550,4499,3112,99,87,226,22072,0.93,56.11,-9.4,3.17,7.74,18.02
18,현대리바트,가구,18년12월(4Q),20050,4474,3300,78,59,377,21948,0.91,51.75,19.03,2.35,5.34,17.67
18,현대리바트,가구,18년09월(3Q),24400,4444,3383,126,100,-12,21801,1.12,48.23,51.73,3.71,9.13,16.65
18,현대리바트,가구,18년06월(2Q),22800,4345,3399,171,148,-108,21321,1.07,51.13,74.58,5.04,13.81,17.41
18,현대리바트,가구,18년03월(1Q),25500,4199,3434,107,82,-190,20609,1.24,60.33,76.24,3.11,7.83,16.5
17,현대리바트,가구,17년12월(4Q),32000,4136,2773,129,90,-67,20305,1.58,65.06,31.13,4.65,10.03,20.18
17,현대리바트,가구,17년09월(3Q),22650,3039,2230,148,118,106,17800,1.27,54.85,21.01,6.62,15.9,23.58
17,현대리바트,가구,17년06월(2Q),23800,2921,1947,121,89,-82,17116,1.39,48.63,15.46,6.24,12.4,23.52
17,현대리바트,가구,17년03월(1Q),26900,2833,1949,109,72,254,16603,1.62,49.87,13.76,5.59,10.27,22.62
16,현대리바트,가구,16년12월(4Q),23700,2774,2114,152,126,105,16264,1.46,51.35,13.85,7.2,18.63,23.72
16,현대리바트,가구,16년09월(3Q),24300,2649,1843,97,88,-101,15539,1.56,51.53,6.08,5.26,13.44,22.39
16,현대리바트,가구,16년06월(2Q),25850,2561,1686,88,50,-32,15028,1.72,53,-1.42,5.2,7.89,23.88
16,현대리바트,가구,16년03월(1Q),34650,2511,1713,85,68,82,14740,2.35,55.25,4.63,4.94,10.91,22.9
15,현대리바트,가구,15년12월(4Q),35000,2458,1857,91,56,165,14430,2.43,54.31,22.54,4.9,9.25,22.66
15,현대리바트,가구,15년09월(3Q),50700,2410,1737,88,72,13,14155,3.58,52.62,18.95,5.07,12.11,21.97
15,현대리바트,가구,15년06월(2Q),54700,2335,1711,113,83,148,13721,3.99,52.52,-1.63,6.59,14.5,23.3
15,현대리바트,가구,15년03월(1Q),39950,2249,1637,99,77,-177,13219,3.02,53.79,-4.47,6.02,13.9,23.16
14,현대리바트,가구,14년12월(4Q),37900,2189,1515,21,24,150,12875,2.94,57.69,-4.21,1.38,4.39,21.49
14,현대리바트,가구,14년09월(3Q),44250,2163,1460,71,58,84,12725,3.48,63.3,26.85,4.89,10.9,22.44
14,현대리바트,가구,14년06월(2Q),26100,2105,1739,123,85,-51,12389,2.11,60.47,23.91,7.07,16.56,21.92
14,현대리바트,가구,14년03월(1Q),14400,2020,1714,127,102,64,11897,1.21,68.65,21.64,7.39,20.64,21.02
13,현대리바트,가구,13년12월(4Q),12300,1929,1582,39,25,3,11370,1.08,72.42,22.04,2.44,5.26,18.92
13,현대리바트,가구,13년09월(3Q),9620,1925,1151,34,23,105,11347,0.85,64.11,-3.03,2.97,4.88,23.45
13,현대리바트,가구,13년06월(2Q),6920,1899,1403,50,12,-36,11197,0.62,75.32,21.92,3.57,2.51,18.77
13,현대리바트,가구,13년03월(1Q),6830,1883,1409,5,12,113,11101,0.62,74.42,-0.39,0.38,2.58,17.47
12,현대리바트,가구,12년12월(4Q),5940,1884,1296,6,4,124,11105,0.53,73.56,1.10333333333333,0.5,2.29333333333333,18.7
12,현대리바트,가구,12년09월(3Q),6960,1918,1127,8.33333333333333,1,41,11306,0.62,67.23,-13.36,0.01,0.17,18.67
12,현대리바트,가구,12년06월(2Q),5500,1917,1089,7,20,-62,11301,0.49,65.74,-4.88,0.61,4.23,20.48
12,현대리바트,가구,12년03월(1Q),7160,1898,1377,12,12,28,11191,0.64,71.7,21.55,0.88,2.48,14.99
19,현대백화점,유통,19년09월(3Q),78100,49217,5322,609,522,1278,184736,0.42,54.26,21.77,11.44,3.89,72.54
19,현대백화점,유통,19년06월(2Q),82700,48906,5334,507,480,94,183169,0.45,50.65,20.59,9.5,3.64,74.86
19,현대백화점,유통,19년03월(1Q),101000,48539,5210,751,671,1422,182037,0.55,51.35,15.3,14.41,5.26,74.74
18,현대백화점,유통,18년12월(4Q),90400,48291,5310,987,816,787,181282,0.5,44.72,7.3,18.59,6.45,80.58
18,현대백화점,유통,18년09월(3Q),99400,47491,4370,799,658,1269,178485,0.56,50.77,3.49,18.28,5.4,81.28
18,현대백화점,유통,18년06월(2Q),115500,46730,4423,753,487,715,175721,0.66,55.79,1.48,17.03,3.98,82.05
18,현대백화점,유통,18년03월(1Q),92600,46327,4519,1028,913,1582,174322,0.53,47.91,-8.74,22.74,7.94,80.94
17,현대백화점,유통,17년12월(4Q),104500,46177,4948,1166,628,1279,173714,0.6,46.77,-1.05,23.57,4.99,84.18
17,현대백화점,유통,17년09월(3Q),88400,45258,4223,695,594,851,170372,0.52,48.63,-0.3,16.46,5.16,82.6
17,현대백화점,유통,17년06월(2Q),110500,44663,4359,691,609,597,168244,0.66,47.46,-3.05,15.85,5.49,83.95
17,현대백화점,유통,17년03월(1Q),101000,43975,4952,1385,1191,1646,165683,0.61,48.75,7.98,27.96,11.05,81.79
16,현대백화점,유통,16년12월(4Q),109000,43106,5001,1210,1040,950,161839,0.67,52.82,4.99,24.19,9.62,81.51
16,현대백화점,유통,16년09월(3Q),118500,42184,4236,819,637,1475,158259,0.75,53.07,6.53,19.34,6.14,82.88
16,현대백화점,유통,16년06월(2Q),129000,41492,4496,779,672,382,155671,0.83,54.28,16.09,17.32,6.6,84.9
16,현대백화점,유통,16년03월(1Q),137500,40908,4586,1024,862,1614,153440,0.9,52.02,15.87,22.32,8.58,82.04
15,현대백화점,유통,15년12월(4Q),126500,40309,4763,1304,890,1714,151083,0.84,52.84,10.37,27.38,8.92,88.43
15,현대백화점,유통,15년09월(3Q),134000,39397,3976,700,505,1980,147603,0.91,53.13,12.09,17.61,4.95,82.7
15,현대백화점,유통,15년06월(2Q),147000,38910,3873,704,607,-143,145907,1.01,49.33,4.2,18.17,6.37,83.37
15,현대백화점,유통,15년03월(1Q),149000,38292,3958,920,801,461,143469,1.04,53.92,0.46,23.25,8.68,81.05
14,현대백화점,유통,14년12월(4Q),123000,37890,4316,1218,959,1187,140923,0.87,50.01,1.05,28.22,10.39,85.16
14,현대백화점,유통,14년09월(3Q),160500,37158,3547,699,372,1253,138320,1.16,50.37,1.73,19.71,5.45,83.04
14,현대백화점,유통,14년06월(2Q),139000,36727,3717,733,705,1016,136227,1.02,50.81,-0.17,19.72,8.3,84.06
14,현대백화점,유통,14년03월(1Q),142000,36066,3939,987,874,528,133666,1.06,54.96,2.14,25.05,10.17,81.3
13,현대백화점,유통,13년12월(4Q),161000,35461,4271,1228,914,631,131382,1.23,57.94,1.62,28.75,10.57,86.18
13,현대백화점,유통,13년09월(3Q),161000,34580,3487,761,705,1058,128118,1.26,53.99,0.71,21.81,8.52,83.41
13,현대백화점,유통,13년06월(2Q),150000,33959,3723,896,760,682,125735,1.19,52.71,2.67,24.08,9.58,84.74
13,현대백화점,유통,13년03월(1Q),166500,33086,3857,1048,996,1092,122528,1.36,62.51,-1.33,27.17,12.89,82.07
12,현대백화점,유통,12년12월(4Q),159000,32365,4203,1209,918,1187,119746,1.33,66.85,1.44,28.77,11.8,86.24
12,현대백화점,유통,12년09월(3Q),153000,31493,3462,712,657,1434,116499,1.31,66.57,0.81,20.57,8.97,81.52
12,현대백화점,유통,12년06월(2Q),142000,30702,3626,1128,1006,729,113406,1.25,65.92,8.67,31.12,13.95,84.07
12,현대백화점,유통,12년03월(1Q),174000,29883,3909,1213,1063,968,110379,1.58,62.21,12.4,31.03,15.02,81.64
19,현대상사,상사,19년09월(3Q),19900,3271,10092,130,107,504,25540,0.78,255.92,-21.2,1.29,13.31,3.13
19,현대상사,상사,19년06월(2Q),23450,3152,11688,116,-14,540,24645,0.95,284.87,5.67,0.99,-1.8,2.61
19,현대상사,상사,19년03월(1Q),24950,3131,11377,123,88,-119,24488,1.02,274.56,-4.43,1.08,11.33,2.73
18,현대상사,상사,18년12월(4Q),28100,3059,11368,113,-344,225,23952,1.17,258.97,-0.48,0.99,-39.7,2.81
18,현대상사,상사,18년09월(3Q),33200,3896,12806,154,96,-851,29375,1.13,260.42,20.18,1.2,9.89,2.56
18,현대상사,상사,18년06월(2Q),36250,3829,11061,125,83,485,29775,1.22,227.32,5.54,1.13,8.83,2.83
18,현대상사,상사,18년03월(1Q),18250,3666,11905,114,79,-278,28550,0.64,226.19,13.38,0.95,8.61,2.57
17,현대상사,상사,17년12월(4Q),19500,3628,11422,41,-69,694,28260,0.69,247,27.31,0.36,-6.89,2.21
17,현대상사,상사,17년09월(3Q),20900,4397,10656,108,59,-637,34071,0.61,212.74,20.33,1.02,5.37,2.72
17,현대상사,상사,17년06월(2Q),20200,4319,10481,105,194,191,33486,0.6,231.51,24.66,1,18.56,2.81
17,현대상사,상사,17년03월(1Q),21500,4057,10500,85,67,237,31514,0.68,261.3,12.27,0.81,6.35,2.5
16,현대상사,상사,16년12월(4Q),21900,4329,8972,71,-58,546,33210,0.66,249.74,-4.1,0.79,-5.15,3.18
16,현대상사,상사,16년09월(3Q),21800,4748,8855,45,19,-712,35851,0.61,207.17,-15.96,0.51,1.52,2.48
16,현대상사,상사,16년06월(2Q),23100,4928,8407,83,67,-511,37196,0.62,217.12,-23.81,0.98,5.49,3.21
16,현대상사,상사,16년03월(1Q),23000,4810,9353,107,53,1147,36313,0.63,205.51,-20.01,1.14,4.36,3.12
15,현대상사,상사,15년12월(4Q),28600,4900,9355,-24,1048,-893,36989,0.77,206.95,-27.08,-0.25,90.39,2.45
15,현대상사,상사,15년09월(3Q),36950,4386,10538,59,81,-14,19606,1.66,350.76,-21.15,0.56,5.69,2.29
15,현대상사,상사,15년06월(2Q),35900,6964,11034,120,105,1509,31151,1.01,166.54,-19.91,1.09,6.08,2.82
15,현대상사,상사,15년03월(1Q),27250,6798,11692,79,239,147,30408,0.79,182.38,-7.77,0.68,14.22,2.34
14,현대상사,상사,14년12월(4Q),30000,6670,12830,45,-32,-267,29839,0.88,188.85,8.36,0.35,-2.04,1.75
14,현대상사,상사,14년09월(3Q),37800,6136,13364,86,120,-693,27448,1.21,193.07,7.13,0.65,7.91,2.03
14,현대상사,상사,14년06월(2Q),35250,5932,13778,81,134,-28,26538,1.17,206.22,-4.05,0.59,9,2.05
14,현대상사,상사,14년03월(1Q),31700,5961,12677,81,117,385,26667,1.05,208.06,4.33,0.64,7.89,2.34
13,현대상사,상사,13년12월(4Q),35400,5944,11840,-27,224,250,26591,1.17,189.06,-4.19,-0.22,16.74,2.36
13,현대상사,상사,13년09월(3Q),27850,4779,12475,100,612,433,21501,1.14,292.77,-8.18,0.8,53.99,2.3
13,현대상사,상사,13년06월(2Q),22100,4275,14360,82,133,548,19237,1.01,402.16,-1.46,0.57,12.67,2.43
13,현대상사,상사,13년03월(1Q),27150,4135,12151,65,114,-457,18601,1.28,413.2,-14.23,0.53,11.11,2.6
12,현대상사,상사,12년12월(4Q),20700,4099,12358,-41,72,546,18278,1,367.13,-5.7,-0.33,23.9033333333333,2.67
12,현대상사,상사,12년09월(3Q),23300,3747,11222,90,92,1306,16781,1.22,393.79,-15.42,0.8,9.91,2.36
12,현대상사,상사,12년06월(2Q),21450,3679,12533,327,327,-309,16477,1.15,407.47,-4.68,2.61,37.2,2.93
12,현대상사,상사,12년03월(1Q),27050,3349,13003,138,203,-142,14996,1.59,427.15,3,1.06,24.6,2.49
19,현대상선,해운,19년09월(3Q),3625,7142,14477,-466,-1242,1211,2239,1.62,858.31,1.53,-3.22,-63.97,2.09
